,Actual_last_5_vals,Mean_Simulation,Simulated_37,Simulated_12,Simulated_13,Simulated_4,Simulated_42,Simulated_6,Simulated_27,Simulated_25,Simulated_1,Simulated_18,Simulated_40,Simulated_17,Simulated_31,Simulated_38,Simulated_32,Simulated_29,Simulated_45,Simulated_21,Simulated_16,Simulated_33,Simulated_39,Simulated_36,Simulated_48,Simulated_2,Simulated_22,Simulated_47,Simulated_44,Simulated_49,Simulated_7,Simulated_23,Simulated_26,Simulated_8,Simulated_14,Simulated_24,Simulated_34,Simulated_20,Simulated_43,Simulated_46,Simulated_35,Simulated_10,Simulated_0,Simulated_41,Simulated_28,Simulated_19,Simulated_9,Simulated_30,Simulated_5,Simulated_15,Simulated_3,Simulated_11
10,,5215.79,5485.8,2339.48,5680.79,9204.03,-10128.43,-5895.61,18859.92,3902.28,15071.79,7922.65,17173.49,3515.14,-2180.24,7447.37,9680.81,3146.83,7665.71,16770.47,13269.15,7884.58,-10456.15,-7068.92,-4526.78,18955.86,14432.61,1166.99,3560.91,-11567.8,16129.52,-2548.89,2987.79,-7168.8,-4458.55,694.66,-584.76,12027.39,18741.56,13701.89,6313.17,-795.96,16546.09,13136.47,-13751.05,-6228.72,11711.66,21881.38,16849.43,-10193.55,14623.88,-137.65
11,,6547.46,-3534.34,9200.92,9180.38,-2196.81,3056.4,15159.5,3980.49,7568.21,3715.25,6331.09,12108.01,15838.99,4416.88,-6607.41,8640.56,17170.13,2259.01,11031.94,2516.18,-2783.62,9891.04,6279.31,18521.78,29956.85,7844.23,-6224.44,7686.06,9510.78,582.5,12022.96,14253.9,20562.65,9319.86,6100.82,4666.17,2466.53,21934.4,8398.41,-2019.46,11967.14,-5601.24,10868.72,-5294.49,-17354.37,3589.59,19406.49,11000.59,-9121.53,5373.55,3732.6
12,,6001.29,5104.02,25685.86,10466.12,-375.74,-2494.51,10460.44,1829.03,-15464.9,14837.92,17108.26,18712.14,-1923.74,13591.1,557.06,-23513.55,8701.73,10013.2,4762.35,32408.28,14146.27,322.98,11805.14,12339.89,868.35,2507.57,7288.94,13599.31,3462.88,3679.41,-10025.29,6170.84,18523.8,-10111.15,15866.81,22469.14,19066.29,-4657.67,8090.31,18857.84,-9479.47,-9340.39,5977.89,6410.52,-1569.59,14432.01,5.78,635.33,20199.62,-2143.99,-9799.96
13,,9239.83,19000.27,8618.0,12516.34,16617.74,9579.44,20071.9,13752.74,10705.35,7590.28,2988.02,18598.81,-3311.15,-4640.17,6263.44,11999.45,23869.26,14744.82,8192.24,18610.05,-3512.92,5973.74,3185.79,-5533.41,4596.3,-11042.87,998.23,-2753.41,-4319.43,16463.75,23400.4,11879.36,11799.21,21116.43,12871.57,14033.23,11328.58,18622.38,25926.52,10450.68,-15542.68,5724.58,8166.47,1760.06,2873.45,-146.4,37533.38,12527.22,17766.79,6301.47,3776.32
14,,5518.7,-9392.05,5437.96,-3505.7,5811.23,17602.67,-1651.11,2959.53,-9174.15,-280.02,10156.66,10193.08,3107.71,959.27,13170.36,10067.49,-11134.3,10742.84,9793.85,11053.72,6585.35,5787.27,9683.12,9715.9,7762.52,5250.61,-2791.36,-8265.5,17121.61,27348.03,-2898.77,1558.46,10572.5,2740.4,2237.79,26779.95,-503.0,4431.13,13967.93,9854.45,-12300.66,-12066.09,10954.65,33705.34,9368.72,46801.8,11848.73,-1180.89,-14934.68,7117.41,-26236.62
15,,7318.81,12073.33,11909.09,16870.3,1460.56,1470.13,3305.39,-9615.76,13062.3,-1164.08,2202.42,13062.73,11560.57,5265.08,-5396.2,10939.01,6003.8,24956.4,4552.37,642.65,25164.4,-9823.76,819.88,12969.4,-980.53,5921.18,10.47,17929.44,-8248.95,14912.54,8295.27,-12651.99,18328.95,13897.75,-9579.41,25176.28,18866.98,21973.29,-2891.18,10977.38,15037.17,10616.37,19301.35,19271.74,-5923.52,8865.2,9395.66,-7510.65,13011.03,17975.53,-8326.63
16,,6153.0,7923.35,18761.02,-7707.22,2559.65,2724.35,8099.77,10965.53,17227.89,20588.79,6492.5,10909.24,16030.87,-3011.34,-4149.01,2399.98,8923.41,976.92,12155.85,-8647.6,8513.31,-14329.81,13072.24,-2171.73,-2783.79,-1747.74,-9470.22,3110.77,12398.11,8900.26,2519.64,24413.17,16003.05,-7099.67,22028.13,7176.98,11423.83,2751.38,9823.03,18093.66,-6150.03,2208.96,3815.2,26484.4,7499.34,-5.96,-7591.69,29887.52,19649.4,-2231.53,-11764.2
17,,8483.19,1348.52,5801.01,5084.23,-6761.0,13476.44,4791.56,1808.86,20749.46,7415.68,-2013.64,16163.12,13552.35,6224.47,2577.74,7562.64,17764.28,13586.06,-6902.62,7468.58,17193.62,8477.26,-979.43,11185.14,13359.88,5213.22,25653.22,-2285.83,3916.46,11262.25,-3327.89,-3905.83,16025.16,11490.11,-7190.42,25595.39,7248.1,24073.79,8627.51,26425.19,6508.89,-6626.5,25267.23,12243.65,12075.76,19026.25,-2396.53,22379.03,14059.77,-10588.71,4456.04
18,,10013.54,14860.41,6877.65,7490.13,-3002.47,2656.31,7947.18,-2216.91,6028.14,29163.1,14135.42,17592.48,-4674.0,26204.44,10879.98,10523.17,3378.19,17484.08,-3997.79,11787.46,16030.54,-2631.6,-2405.51,-642.64,2285.99,26586.11,23194.47,21835.09,-255.36,29885.1,3392.44,-12421.72,4187.04,13101.19,14132.0,16938.66,-12774.23,8688.69,704.92,15403.54,5817.51,-11751.59,28934.52,12861.26,15453.65,18917.6,20686.64,28677.11,7490.12,21513.33,13724.96
19,,8552.21,440.28,18779.05,17812.41,16457.68,20011.25,4279.29,7773.59,11719.38,1864.1,33400.66,2733.85,2458.21,-4546.08,-6536.13,7751.68,5484.02,7468.75,6806.83,15646.82,-140.16,8256.79,-1061.89,14578.79,8367.66,-741.98,29893.41,6747.27,15743.24,21784.03,-17689.86,-897.92,4976.83,5794.25,3696.8,2983.81,24654.21,2805.9,-5227.58,2156.11,10247.66,11758.66,18323.91,9552.15,-2711.17,17218.89,29131.99,23105.62,-106.61,13062.49,1541.43
20,,6412.11,5227.99,-2905.29,6355.54,11443.32,4812.28,17261.41,6742.6,-2970.04,-19766.21,-5261.53,7719.77,5788.25,10183.27,14358.24,-623.74,26606.98,13887.33,8061.67,7082.88,10150.79,3492.14,21905.27,14896.31,9912.23,10758.77,-2458.02,16534.03,-2115.51,11211.23,9552.75,9780.73,-700.87,-5401.89,2645.63,-562.98,-11783.83,10686.39,-10071.86,34045.88,589.89,-11339.53,29315.07,16199.78,10079.58,235.62,13418.76,24371.6,-483.0,-6360.45,-1903.63
21,,6023.55,3703.81,16749.42,-3274.29,4007.44,12046.96,4320.78,9972.95,4535.67,6186.66,786.67,789.42,1031.42,5167.35,2230.99,8060.82,-231.09,3111.63,415.1,2267.31,-7985.41,14201.84,-4849.7,7931.88,21492.09,4506.36,498.91,-640.32,-1835.69,10624.47,10215.46,10889.08,18354.24,-2557.22,-1866.92,12196.46,21598.67,-2689.08,-2724.88,9389.16,8631.99,-1898.22,24025.33,17005.89,14059.95,29832.69,20286.45,26222.74,-4423.17,-18166.92,-13027.72
22,,5200.27,-1839.93,2405.54,2333.81,7559.67,12635.46,-1118.15,28018.04,6853.42,9113.97,2895.2,7145.91,-5216.05,14706.8,3586.51,10459.87,6079.79,-3081.19,-11032.93,-2878.91,2760.83,12206.55,5433.38,4682.94,4190.32,18700.18,-1005.15,10775.6,4795.97,8781.76,-5827.2,-16329.77,9932.2,-10304.08,-4109.06,19086.99,19146.14,18338.48,-12070.67,15965.35,-2787.22,-16159.18,28470.17,23628.74,-264.34,14350.18,8566.01,13493.93,19862.06,-20492.43,-2432.07
23,,7601.86,9329.56,7469.47,2601.4,7651.67,425.4,14472.32,-448.64,17945.18,12523.21,15194.53,8438.49,7625.44,2677.07,12819.15,19756.94,2325.33,22085.12,-2594.74,-10.46,1835.38,11602.52,11082.61,-12629.85,-16612.34,3064.1,10039.04,-2820.94,11526.09,6253.95,7910.08,6379.88,7268.66,12957.75,-3398.72,16878.07,1435.4,10703.72,4689.7,20754.55,24026.08,1649.91,12637.5,15159.07,21390.12,12773.03,10570.57,8726.7,14600.26,3727.33,-14373.61
24,,6202.24,4637.34,12154.3,11263.55,10583.66,13799.78,22428.37,7797.75,3852.29,17520.21,7651.57,575.53,-372.13,19644.45,-5704.52,-13573.53,8635.07,13362.51,10212.23,6013.58,4059.65,-4507.55,-9646.98,13173.43,-18616.47,3884.06,-3988.94,12857.15,-18777.55,-2442.17,6011.72,-1109.74,12553.75,3757.94,-8746.47,3956.22,15336.46,16562.89,21436.31,25858.75,9164.41,5495.59,13154.08,6338.41,20591.98,15939.34,-6688.31,7666.89,26244.64,-11305.11,1415.42
25,,8241.61,243.19,5943.51,5483.87,16246.83,10434.56,15255.35,1394.53,2368.41,7977.81,24078.38,19934.72,1180.72,17118.98,3039.48,10850.01,10009.09,12778.11,-13201.69,4144.45,-6211.99,19241.28,22019.95,-5013.67,16782.92,-6750.9,4111.29,-4226.11,-13244.96,6836.11,-6968.16,1483.16,7532.75,-3516.34,4390.34,15289.97,7881.27,9534.47,5384.87,15035.16,1573.45,7047.54,9107.83,20844.94,30938.61,22921.39,20713.32,19156.53,21665.62,11004.16,2235.51
26,,5587.55,1945.7,8353.32,7403.57,10364.81,16894.56,12842.97,8797.97,-1258.48,2303.56,12619.96,12029.88,-920.99,-317.58,2707.71,1268.77,-8183.39,29053.85,4927.65,2972.68,9224.43,6617.66,16581.31,5273.56,7843.26,-8625.58,2200.07,-2493.15,3121.75,20350.7,1011.18,-2313.01,-16307.84,4645.57,5125.14,3776.94,822.98,23552.89,22157.42,-3918.57,11870.12,-15420.06,11940.24,9961.76,24597.81,1356.04,-7961.01,11972.91,14815.2,-4624.2,-1584.31
27,,3342.1,2912.19,-12764.81,4808.9,11996.13,8897.5,-11030.2,-7860.47,-2385.65,-267.99,-624.42,18344.08,-3720.58,11344.21,-1443.13,12385.15,-9978.62,-16422.47,2004.33,3447.79,-1340.42,-1156.38,3594.51,-12849.37,3526.02,21403.56,11663.94,-16286.03,2769.36,23799.25,17146.64,18722.25,4347.2,-17618.69,-8819.02,6668.66,10788.7,2676.75,21779.95,5278.25,-18438.03,-638.18,27755.17,20044.53,27067.62,-8737.29,13266.82,8502.61,13414.21,-16633.61,-4236.17
28,,4546.23,1229.95,11804.96,6861.17,5776.14,6790.06,-1421.98,4605.21,19439.14,6511.98,15313.1,8160.99,-13509.7,9936.94,6577.0,2077.4,7555.12,-2114.23,-13808.38,20865.69,6287.63,-533.96,-3289.51,-1590.44,4162.87,4978.7,9494.19,3240.85,4216.23,1761.78,-5843.3,-1497.25,-7845.42,-2345.67,-18175.07,18267.09,-6696.69,19662.25,13948.84,-5971.6,-6324.12,12306.02,21342.51,13858.8,16083.65,6362.48,18513.82,18855.5,7529.4,-18778.69,2680.29
29,MAE,,4937.74,5135.61,5144.24,5518.25,5972.98,6380.72,6502.03,6553.21,6590.44,6657.2,6714.12,6722.25,6758.0,6771.62,6812.82,6839.54,6849.43,7009.68,7064.86,7083.4,7155.86,7259.65,7324.7,7354.95,7392.44,7592.95,7734.95,7737.34,7931.1,7993.9,8000.75,8091.83,8159.88,8217.51,8235.38,8257.79,8345.96,8368.14,8533.12,8548.39,8744.3,8878.87,9236.96,9297.62,9311.74,9693.18,9912.33,10017.84,10294.34,10376.32
