,Actual_last_5_vals,Mean_Simulation,Simulated_6,Simulated_38,Simulated_2,Simulated_30,Simulated_34,Simulated_33,Simulated_42,Simulated_9,Simulated_28,Simulated_41,Simulated_36,Simulated_27,Simulated_15,Simulated_29,Simulated_10,Simulated_24,Simulated_23,Simulated_18,Simulated_47,Simulated_16,Simulated_22,Simulated_43,Simulated_31,Simulated_12,Simulated_49,Simulated_5,Simulated_17,Simulated_20,Simulated_32,Simulated_26,Simulated_8,Simulated_1,Simulated_46,Simulated_4,Simulated_44,Simulated_0,Simulated_25,Simulated_3,Simulated_45,Simulated_40,Simulated_35,Simulated_21,Simulated_37,Simulated_11,Simulated_13,Simulated_39,Simulated_48,Simulated_14,Simulated_19,Simulated_7
10,,45583.49,43420.33,44494.68,47270.35,45723.78,45206.29,45487.28,46426.7,48628.35,46694.27,40199.39,46011.55,49211.82,45795.95,49615.22,43814.35,43929.66,43165.09,43739.36,43483.32,41726.5,48347.59,47282.93,46734.1,48202.31,43102.34,46452.21,45293.17,43556.47,48122.14,47703.38,49514.06,54056.26,36079.47,50772.38,37853.8,55758.84,47141.46,39873.78,40398.6,51360.63,36889.94,42831.32,53755.81,42246.32,46522.24,55215.07,40514.99,40018.89,45117.94,44412.05
11,,45781.19,41724.6,47288.98,45482.1,43148.18,48202.35,48319.17,38626.54,44675.64,45279.69,47236.01,46244.03,44988.2,45391.67,48996.46,47695.92,48021.31,44985.54,47641.22,40931.87,44458.43,44095.17,49686.34,47942.27,47719.38,43611.8,45669.15,47597.54,47870.83,42948.04,51399.13,46980.43,47876.1,43470.95,39012.18,42995.67,47871.28,49032.87,43073.73,45760.58,48960.0,46743.29,38915.18,43573.29,45863.29,48306.19,46922.21,46114.7,51334.8,51116.62,37258.51
12,,45402.66,42358.44,49300.45,47175.13,50239.55,44131.62,42080.96,42993.21,45895.07,40339.45,45950.42,44379.16,47333.63,40601.98,45611.1,42019.89,42985.96,48341.05,46980.46,45555.22,46946.37,49317.32,42975.41,47358.22,45245.33,44536.39,49974.38,47120.75,39416.54,42019.02,44326.33,43629.64,46323.42,46322.16,39227.23,46714.11,41402.21,49144.75,44892.57,43859.19,44132.87,50305.14,47698.67,49959.86,42427.61,50909.51,48849.22,38745.21,49508.15,50496.13,42076.48
13,,45884.31,47236.88,46579.86,43798.08,44493.14,43780.25,45546.93,46202.24,51220.65,49182.83,46848.91,44931.94,48741.11,50058.94,49713.86,47433.68,51466.13,43143.76,46914.64,41232.57,43590.6,42436.68,43943.24,42513.15,40554.63,46866.88,42935.97,51725.45,41940.93,52666.06,49523.15,44588.01,40159.5,40984.6,47327.37,44694.29,43343.64,46182.09,42405.18,43886.64,51118.52,50074.83,50612.32,45090.27,46901.9,44662.71,47913.3,41020.73,45085.43,48346.91,42594.23
14,,46426.15,47383.7,44581.08,46390.34,47896.42,41302.47,49830.71,47291.69,46972.28,46803.32,38497.84,46039.05,49157.89,44287.24,46978.3,36891.73,45923.0,52202.86,48783.83,45388.55,45536.44,45985.84,48750.83,48899.74,44270.1,45233.56,46776.34,46725.47,56687.75,40831.3,44810.95,44923.48,45364.44,43724.35,42376.72,49478.56,44872.76,51487.87,53961.37,45242.48,46318.09,47037.81,48474.39,45304.42,45150.31,44232.21,50703.19,47919.4,51233.37,43480.26,42911.56
15,,45679.4,49824.64,49873.5,51219.4,48950.15,43361.61,44370.32,45534.84,47455.81,45059.19,41170.96,45168.71,49598.78,49842.96,51126.96,45943.06,45105.65,46634.73,44070.51,33723.09,48617.52,48232.24,40263.54,46068.24,41566.46,49778.32,41973.92,47468.35,47268.29,41228.67,47202.94,40301.07,41628.54,43227.28,42621.04,43696.17,48862.54,48986.93,42430.59,44992.87,45146.26,48904.62,37833.85,43099.69,47082.0,46844.71,49290.1,43095.34,50600.79,49671.46,47951.0
16,,46143.9,45641.22,41313.35,40298.09,50681.61,46457.84,49319.05,48165.39,46672.18,48771.6,47802.61,51310.03,43715.0,50190.25,48058.33,43261.28,44222.41,51851.34,39474.54,46002.62,51714.67,43861.73,46166.22,49785.53,41348.18,42008.46,48877.06,37012.33,47549.21,46120.5,50005.09,49659.37,42315.88,47826.3,45925.26,46895.11,51458.36,46734.99,38441.21,38115.93,48891.92,45380.51,42356.53,43378.11,50655.39,45602.2,49124.46,46743.71,48446.42,49373.82,42211.79
17,,46785.7,49346.28,48483.36,47265.14,46429.84,41782.02,47809.76,45654.95,47894.31,41784.38,45532.32,42421.74,49622.53,44161.17,48451.79,41868.85,41794.86,52150.28,43708.23,49739.67,40693.14,50526.52,50539.28,52731.9,46945.8,46517.77,48526.4,42502.02,43087.93,43430.52,44662.19,56672.19,54397.21,45157.97,49516.63,45277.7,49894.53,51114.86,48241.08,44166.45,46506.2,45367.86,43244.79,46794.17,43089.54,49336.4,53937.9,42012.94,50586.24,46629.86,41275.34
18,,46086.45,46788.19,46199.26,44529.72,51080.33,44964.91,36500.95,43500.86,49463.08,49531.99,45327.8,53523.51,42010.04,42628.49,40186.26,43604.53,51992.81,45634.25,47708.23,43567.68,44925.42,44990.08,49732.92,41470.68,39862.79,53159.68,41982.2,50213.14,46303.12,46107.19,48678.37,45347.68,49921.63,46617.94,51938.47,49140.31,48174.53,37503.41,47636.0,36699.39,43102.23,49540.56,44153.39,43756.48,39980.62,50988.84,49537.35,43734.02,49134.28,50660.19,50586.89
19,,44878.5,42896.83,46175.63,51257.3,46246.38,44615.1,44341.02,44356.68,48033.59,42154.13,46806.0,45824.34,47165.57,43873.75,46576.23,44405.37,42852.44,46710.59,46381.56,44077.38,50034.14,50586.15,44105.61,46049.38,38227.97,47337.87,40483.9,36591.81,45848.35,44597.9,42517.26,43176.04,41282.5,46218.78,48840.15,39474.85,46745.74,48011.38,46569.12,38201.91,55897.69,44934.24,35127.49,40223.74,40554.95,48156.3,49626.06,41815.93,50299.05,50608.87,37029.87
20,,46140.47,43992.47,45835.88,46578.27,41750.83,39567.22,45018.17,48671.07,44882.6,48339.81,48527.64,49488.63,41733.96,43389.24,43548.5,49757.11,35879.98,49370.82,42066.22,41706.48,49432.48,48564.8,39465.06,52413.09,45949.48,50069.21,50552.06,45018.31,51112.56,51543.7,50120.02,48567.66,42864.07,50810.33,47051.32,40749.33,45459.05,45281.82,45659.37,52024.72,51307.6,48206.25,44790.59,34262.65,38328.94,51905.73,50374.65,44805.48,50894.7,49701.08,39632.65
21,,45686.47,44811.42,49412.19,45095.3,44870.29,43382.28,43186.83,42006.18,43273.26,44322.94,48680.28,46961.22,42598.0,42984.11,45519.52,46318.43,44655.88,45912.1,47947.01,44227.48,45827.9,42052.64,42027.25,48172.37,41983.05,49483.66,43806.34,47568.73,48754.26,47722.83,44714.93,45557.81,40723.26,50772.47,42884.5,44572.76,49816.64,46997.56,42608.72,45602.45,42739.38,41148.32,46017.1,50423.4,40689.2,50163.33,49392.49,50837.07,49182.39,51656.04,44260.16
22,,46247.23,40427.33,45422.51,47663.23,43177.62,46739.97,42496.27,44481.98,44627.61,46655.1,44870.13,52962.61,39152.33,48917.4,45254.95,49696.56,45456.14,47282.27,53501.23,44424.63,48585.6,46994.43,46167.65,48242.53,44708.64,52804.38,38177.8,52010.26,46086.88,47258.33,46440.91,48020.22,49196.28,40706.71,46706.41,42614.64,46377.59,48601.82,48203.3,44350.65,41346.63,55464.67,43980.82,42220.14,43327.49,51391.2,43448.05,38850.37,51078.14,54153.72,41635.13
23,,46265.37,43572.93,45501.51,43547.73,43890.01,37274.64,47893.84,41830.22,49790.6,44956.88,48015.38,45556.12,46843.4,45982.48,52154.29,44722.63,48864.61,50738.4,42778.21,44884.7,45538.07,48308.89,43536.97,48218.81,48313.94,45582.52,41130.85,42348.6,46219.92,54807.34,51518.18,50953.98,49641.07,51656.8,40034.59,38324.3,47271.1,45904.26,44835.5,40499.22,42937.46,53148.11,42886.43,47184.31,39871.56,50092.62,51043.99,42099.98,49131.49,51207.55,50221.43
24,,45639.31,44575.91,47520.18,46152.18,45488.66,48309.48,48019.37,39548.77,48601.76,46570.66,47633.27,49423.65,43086.77,46980.53,51107.86,44443.83,45971.19,48686.12,45026.23,43323.84,44627.95,46667.95,39037.67,40711.28,42954.91,43339.75,40134.93,44002.54,43233.1,44482.59,49035.0,48727.34,44686.18,48291.77,42518.12,46579.82,51308.28,48790.59,42379.47,42691.12,41726.94,51507.06,49456.97,41484.21,44526.6,49434.07,48840.1,38848.88,49088.05,49879.83,42502.11
25,,45871.38,46354.06,44896.13,43809.38,45495.15,46089.99,44343.56,45461.06,49713.73,46209.19,45356.68,45395.08,50852.97,39916.44,50476.65,41220.88,49191.53,42977.55,46935.12,51039.06,53107.37,44275.7,42629.99,46833.92,40654.36,42436.55,43766.58,46511.45,49986.34,50994.57,44359.73,51333.1,45542.88,47463.99,49815.4,48091.16,47946.54,42076.6,43034.29,43102.64,49095.24,50502.57,43069.91,39268.95,38482.13,52329.53,43648.22,40834.31,46966.24,46912.78,42761.67
26,,44754.86,44684.7,44269.86,44245.85,42852.68,46235.48,39838.75,45578.39,51740.3,37117.55,45158.93,47007.98,47124.18,46154.51,44148.48,49474.96,37240.99,42433.55,50384.33,46681.69,47507.85,37095.69,45477.74,41388.16,44997.31,45097.3,44250.52,45678.45,47132.86,50644.74,43494.49,48122.6,40412.97,50907.98,47078.9,37770.85,49219.1,49678.37,41368.53,48953.95,40996.38,44828.82,44241.13,44112.63,40382.11,43801.21,48618.12,39761.09,47801.31,49791.66,34756.79
27,,44829.16,42328.89,39877.46,46086.57,49491.13,42537.65,45479.91,43713.06,43315.25,41974.65,50593.58,44679.85,42088.93,44255.51,45548.42,48156.16,44152.83,47268.02,41042.89,43784.84,50762.98,41074.8,41617.21,46034.04,42590.56,50836.98,43428.57,44132.97,49323.96,49372.69,38544.59,44667.08,43506.41,47243.77,47217.23,42258.96,52196.28,38781.33,39240.49,40154.01,45140.52,43529.07,42422.23,38265.64,40347.63,50549.64,50881.14,40093.45,52109.06,50013.12,48745.96
28,,45712.87,45632.41,45867.59,42199.53,47669.27,42900.54,39642.2,43792.07,45620.16,47152.89,44999.25,47918.3,44083.41,48671.69,47121.67,47659.2,46946.41,44745.0,42143.67,44614.36,45057.0,41558.47,39851.57,40466.35,43552.83,47584.53,43190.6,47633.16,49930.41,47651.18,46663.96,51536.66,44841.84,48842.23,52325.98,44583.31,51979.72,41202.94,39254.43,38464.96,45380.66,46354.04,44782.59,51010.35,40194.2,49179.47,46717.92,46643.43,54172.62,53881.62,41774.81
29,MAE,,1946.48,1977.28,2130.74,2156.25,2275.48,2319.79,2338.29,2360.26,2368.63,2427.07,2471.8,2506.16,2506.24,2514.82,2543.45,2557.97,2577.88,2643.8,2712.19,2729.7,2759.08,2808.87,2820.33,2862.78,2925.64,2926.41,2938.17,2984.39,2995.27,3010.07,3041.3,3041.65,3061.88,3079.13,3086.83,3109.63,3113.6,3143.53,3234.53,3252.48,3286.07,3286.41,3402.69,3437.7,3512.91,3546.22,3717.73,3818.0,3933.73,3964.25
